|6.6.6
morb_1.tab                                                                                          
           2
P(bar)  
   10000.000000000000     
   20000.000000000000     
          68
T(K)    
   400.00000000000000     
   100.00000000000000     
          37
27
P(bar) T(K) rho,kg/m3 alpha,1/K cp,J/K/kg vp,km/s vs,km/s h,J/kg vol_fraction_Sp vol_fraction_Pl vol_fraction_Aki vol_fraction_Cpx vol_fraction_O vol_fraction_Ring vol_fraction_seif vol_fraction_Ppv vol_fraction_Opx vol_fraction_Wus vol_fraction_Gt vol_fraction_st vol_fraction_C2_c vol_fraction_coe vol_fraction_q vol_fraction_CF vol_fraction_Pv vol_fraction_ky vol_fraction_ca_pv
0.133000E+007 3800.00 5657.54 0.127011E-004 1205.65 13.4643 7.01842 0.176228E+008 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.406285 0.000000 0.000000 0.000000 0.158468 0.000000 0.000000 0.000000 0.186093 0.000000 0.000000 0.249154
0.135000E+007 3800.00 5676.13 0.125796E-004 1204.77 13.5073 7.03857 0.179595E+008 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.408428 0.000000 0.000000 0.000000 0.157894 0.000000 0.000000 0.000000 0.184534 0.000000 0.000000 0.249143
10000.0 3900.00 2747.66 0.911235E-004 1583.37 5.25648 2.79542 -0.811500E+007 0.000000 0.385158 0.000000 0.370358 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.244483 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
30000.0 3900.00 2965.24 0.104575E-003 1692.60 5.58013 3.13485 -0.757247E+007 0.000000 0.150257 0.000000 0.724434 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.042099 0.000000 0.030356 0.000000 0.052855 0.000000 0.000000 0.000000 0.000000
50000.0 3900.00 3165.19 0.518892E-004 1381.06 6.34891 3.32708 -0.712287E+007 0.000000 0.000000 0.000000 0.846719 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.065900 0.000000 0.000000 0.000000 0.087381 0.000000 0.000000 0.000000 0.000000
70000.0 3900.00 3254.08 0.403767E-004 1317.61 6.70027 3.40284 -0.661209E+007 0.000000 0.000000 0.000000 0.835863 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.076684 0.000000 0.000000 0.000000 0.087453 0.000000 0.000000 0.000000 0.000000
90000.0 3900.00 3332.37 0.339970E-004 1284.21 6.98213 3.46020 -0.609559E+007 0.000000 0.000000 0.000000 0.815605 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.096988 0.000000 0.000000 0.000000 0.087407 0.000000 0.000000 0.000000 0.000000
110000. 3900.00 3406.22 0.297589E-004 1263.29 7.23307 3.50686 -0.558339E+007 0.000000 0.000000 0.000000 0.776827 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.135790 0.000000 0.000000 0.000000 0.087383 0.000000 0.000000 0.000000 0.000000
130000. 3900.00 3496.35 0.276509E-004 1252.22 7.76413 3.83692 -0.511957E+007 0.000000 0.000000 0.000000 0.658799 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.255091 0.000000 0.000000 0.086110 0.000000 0.000000 0.000000 0.000000 0.000000
150000. 3900.00 3572.45 0.254362E-004 1243.46 8.04936 3.95574 -0.463727E+007 0.000000 0.000000 0.000000 0.538002 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.375193 0.000000 0.000000 0.086805 0.000000 0.000000 0.000000 0.000000 0.000000
170000. 3900.00 3640.75 0.237286E-004 1236.36 8.29307 4.06077 -0.415478E+007 0.000000 0.000000 0.000000 0.435266 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.477398 0.000000 0.000000 0.087336 0.000000 0.000000 0.000000 0.000000 0.000000
190000. 3900.00 3788.48 0.245733E-004 1250.33 8.66588 4.31315 -0.375287E+007 0.000000 0.000000 0.000000 0.329541 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.592359 0.069120 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.008980
210000. 3900.00 3876.07 0.243395E-004 1256.98 8.94117 4.46447 -0.328395E+007 0.000000 0.000000 0.000000 0.199544 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.674282 0.070119 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.056055
230000. 3900.00 3951.42 0.239328E-004 1258.87 9.15604 4.58739 -0.282723E+007 0.000000 0.000000 0.000000 0.096022 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.745961 0.070905 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.087111
250000. 3900.00 4022.73 0.235825E-004 1260.08 9.35146 4.70499 -0.238228E+007 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.812780 0.071628 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.115592
270000. 3900.00 4065.48 0.228648E-004 1256.93 9.48341 4.76400 -0.193246E+007 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.797865 0.071854 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.130281
290000. 3900.00 4106.69 0.222103E-004 1253.98 9.60979 4.82118 -0.148703E+007 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.784056 0.072065 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.143879
310000. 3900.00 4154.46 0.216313E-004 1251.63 9.73819 4.88547 -0.104943E+007 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.750712 0.077795 0.000000 0.000000 0.000000 0.013081 0.000000 0.000000 0.158412
330000. 3900.00 4217.75 0.211776E-004 1250.58 9.87986 4.96938 -626042. 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.673529 0.095477 0.000000 0.000000 0.000000 0.054588 0.000000 0.000000 0.176406
350000. 3900.00 4278.30 0.207590E-004 1249.44 10.0184 5.05366 -210303. 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.600903 0.112151 0.000000 0.000000 0.000000 0.093683 0.000000 0.000000 0.193263
370000. 3900.00 4353.27 0.209366E-004 1254.63 10.2047 5.17458 187172. 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.478790 0.128644 0.000000 0.000000 0.000000 0.131837 0.049622 0.000000 0.211108
390000. 3900.00 4539.43 0.241806E-004 1291.30 10.7042 5.56367 477209. 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.025380 0.000000 0.188805 0.000000 0.000000 0.000000 0.197423 0.337400 0.000000 0.250991
410000. 3900.00 4570.35 0.235026E-004 1285.84 10.7976 5.61428 875425. 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.023917 0.000000 0.187177 0.000000 0.000000 0.000000 0.197209 0.340833 0.000000 0.250864
430000. 3900.00 4600.62 0.228679E-004 1280.74 10.8881 5.66307 0.127199E+007 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.022621 0.000000 0.185830 0.000000 0.000000 0.000000 0.197243 0.343568 0.000000 0.250738
450000. 3900.00 4630.29 0.222738E-004 1276.00 10.9761 5.71012 0.166700E+007 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.021348 0.000000 0.184501 0.000000 0.000000 0.000000 0.197287 0.346249 0.000000 0.250615
470000. 3900.00 4659.38 0.217161E-004 1271.58 11.0618 5.75553 0.206050E+007 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.020170 0.000000 0.183235 0.000000 0.000000 0.000000 0.197226 0.348876 0.000000 0.250494
490000. 3900.00 4687.94 0.211910E-004 1267.44 11.1452 5.79942 0.245244E+007 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.019040 0.000000 0.182033 0.000000 0.000000 0.000000 0.197207 0.351345 0.000000 0.250376
510000. 3900.00 4715.98 0.206945E-004 1263.54 11.2264 5.84193 0.284283E+007 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.018046 0.000000 0.181028 0.000000 0.000000 0.000000 0.197298 0.353368 0.000000 0.250261
530000. 3900.00 4743.54 0.202250E-004 1259.87 11.3056 5.88310 0.323167E+007 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.017057 0.000000 0.180054 0.000000 0.000000 0.000000 0.197472 0.355269 0.000000 0.250148
550000. 3900.00 4770.65 0.197799E-004 1256.41 11.3830 5.92302 0.361898E+007 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.016128 0.000000 0.179173 0.000000 0.000000 0.000000 0.197716 0.356945 0.000000 0.250039
570000. 3900.00 4797.31 0.193575E-004 1253.13 11.4586 5.96188 0.400484E+007 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.015274 0.000000 0.178368 0.000000 0.000000 0.000000 0.197945 0.358482 0.000000 0.249931
590000. 3900.00 4823.57 0.189562E-004 1250.04 11.5326 5.99963 0.438922E+007 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.014414 0.000000 0.177557 0.000000 0.000000 0.000000 0.198192 0.360010 0.000000 0.249827
610000. 3900.00 4849.41 0.185740E-004 1247.11 11.6050 6.03629 0.477216E+007 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.013617 0.000000 0.176816 0.000000 0.000000 0.000000 0.198441 0.361400 0.000000 0.249725
630000. 3900.00 4874.89 0.182098E-004 1244.33 11.6759 6.07199 0.515363E+007 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.012802 0.000000 0.176074 0.000000 0.000000 0.000000 0.198756 0.362741 0.000000 0.249625
650000. 3900.00 4900.00 0.178614E-004 1241.68 11.7454 6.10682 0.553366E+007 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.012064 0.000000 0.175458 0.000000 0.000000 0.000000 0.199169 0.363780 0.000000 0.249529
670000. 3900.00 4924.75 0.175290E-004 1239.16 11.8135 6.14077 0.591234E+007 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.011340 0.000000 0.174811 0.000000 0.000000 0.000000 0.199472 0.364943 0.000000 0.249434
690000. 3900.00 4949.17 0.172116E-004 1236.77 11.8804 6.17388 0.628965E+007 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.010590 0.000000 0.174114 0.000000 0.000000 0.000000 0.199742 0.366212 0.000000 0.249341
710000. 3900.00 4973.28 0.169057E-004 1234.46 11.9459 6.20621 0.666549E+007 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.009926 0.000000 0.173633 0.000000 0.000000 0.000000 0.200302 0.366887 0.000000 0.249252
730000. 3900.00 4997.07 0.166124E-004 1232.26 12.0102 6.23779 0.704001E+007 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.009297 0.000000 0.173182 0.000000 0.000000 0.000000 0.200841 0.367515 0.000000 0.249164
750000. 3900.00 5020.55 0.163298E-004 1230.15 12.0735 6.26881 0.741331E+007 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.008855 0.000000 0.172926 0.000000 0.000000 0.000000 0.201306 0.367835 0.000000 0.249078
770000. 3900.00 5043.75 0.160591E-004 1228.13 12.1357 6.29907 0.778524E+007 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.008307 0.000000 0.172547 0.000000 0.000000 0.000000 0.201795 0.368357 0.000000 0.248994
790000. 3900.00 5066.68 0.157992E-004 1226.20 12.1968 6.32863 0.815581E+007 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.007688 0.000000 0.172105 0.000000 0.000000 0.000000 0.202355 0.368939 0.000000 0.248912
810000. 3900.00 5089.33 0.155477E-004 1224.34 12.2568 6.35763 0.852517E+007 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.007232 0.000000 0.171869 0.000000 0.000000 0.000000 0.202940 0.369127 0.000000 0.248832
830000. 3900.00 5111.72 0.153050E-004 1222.55 12.3160 6.38605 0.889328E+007 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.006829 0.000000 0.171697 0.000000 0.000000 0.000000 0.203525 0.369195 0.000000 0.248754
850000. 3900.00 5133.87 0.150727E-004 1220.84 12.3742 6.41379 0.926003E+007 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.006216 0.000000 0.171284 0.000000 0.000000 0.000000 0.204166 0.369656 0.000000 0.248678
870000. 3900.00 5155.78 0.148478E-004 1219.19 12.4314 6.44102 0.962556E+007 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.005675 0.000000 0.170978 0.000000 0.000000 0.000000 0.204857 0.369887 0.000000 0.248604
890000. 3900.00 5177.45 0.146295E-004 1217.59 12.4879 6.46781 0.998992E+007 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.005271 0.000000 0.170860 0.000000 0.000000 0.000000 0.205604 0.369734 0.000000 0.248531
910000. 3900.00 5198.89 0.144185E-004 1216.05 12.5435 6.49413 0.103531E+008 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.004903 0.000000 0.170754 0.000000 0.000000 0.000000 0.206276 0.369607 0.000000 0.248460
930000. 3900.00 5220.10 0.142141E-004 1214.56 12.5983 6.52003 0.107152E+008 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.004622 0.000000 0.170736 0.000000 0.000000 0.000000 0.206908 0.369344 0.000000 0.248390
950000. 3900.00 5241.11 0.140167E-004 1213.13 12.6523 6.54535 0.110760E+008 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.004227 0.000000 0.170629 0.000000 0.000000 0.000000 0.207675 0.369147 0.000000 0.248322
970000. 3900.00 5261.91 0.138256E-004 1211.74 12.7056 6.57020 0.114357E+008 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.003823 0.000000 0.170519 0.000000 0.000000 0.000000 0.208467 0.368935 0.000000 0.248256
990000. 3900.00 5282.51 0.136403E-004 1210.40 12.7581 6.59462 0.117941E+008 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.003433 0.000000 0.170436 0.000000 0.000000 0.000000 0.209284 0.368656 0.000000 0.248191
0.101000E+007 3900.00 5302.91 0.134605E-004 1209.11 12.8099 6.61864 0.121515E+008 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.003080 0.000000 0.170395 0.000000 0.000000 0.000000 0.210102 0.368297 0.000000 0.248127
0.103000E+007 3900.00 5323.12 0.132878E-004 1207.87 12.8611 6.64222 0.125078E+008 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.002604 0.000000 0.170137 0.000000 0.000000 0.000000 0.210768 0.368426 0.000000 0.248065
0.105000E+007 3900.00 5343.15 0.131125E-004 1206.59 12.9116 6.66592 0.128632E+008 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.002845 0.000000 0.170982 0.000000 0.000000 0.000000 0.211956 0.366214 0.000000 0.248004
0.107000E+007 3900.00 5362.99 0.129478E-004 1205.41 12.9615 6.68893 0.132173E+008 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.002571 0.000000 0.171028 0.000000 0.000000 0.000000 0.212766 0.365690 0.000000 0.247945
0.109000E+007 3900.00 5382.66 0.127912E-004 1204.30 13.0106 6.71105 0.135701E+008 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.001894 0.000000 0.170549 0.000000 0.000000 0.000000 0.213511 0.366160 0.000000 0.247886
0.111000E+007 3900.00 5402.14 0.126342E-004 1203.18 13.0593 6.73340 0.139222E+008 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.001805 0.000000 0.170832 0.000000 0.000000 0.000000 0.214343 0.365192 0.000000 0.247829
0.113000E+007 3900.00 5421.49 0.124832E-004 1202.11 13.1073 6.75523 0.142731E+008 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.001451 0.000000 0.170834 0.000000 0.000000 0.000000 0.215298 0.364643 0.000000 0.247773
0.115000E+007 3900.00 5449.14 0.126711E-004 1204.41 13.1260 6.78177 0.146384E+008 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.087608 0.000000 0.005917 0.000000 0.174925 0.000000 0.000000 0.000000 0.211194 0.272251 0.000000 0.248105
0.117000E+007 3900.00 5485.23 0.132606E-004 1210.68 13.1193 6.82175 0.150120E+008 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.274342 0.000000 0.012847 0.000000 0.180191 0.000000 0.000000 0.000000 0.201992 0.081802 0.000000 0.248825
0.119000E+007 3900.00 5512.64 0.134788E-004 1213.20 13.1422 6.85254 0.153661E+008 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.362498 0.000000 0.013076 0.000000 0.178545 0.000000 0.000000 0.000000 0.196727 0.000000 0.000000 0.249155
0.121000E+007 3900.00 5533.43 0.134160E-004 1212.91 13.1844 6.87251 0.157086E+008 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.375355 0.000000 0.008931 0.000000 0.172406 0.000000 0.000000 0.000000 0.194116 0.000000 0.000000 0.249191
0.123000E+007 3900.00 5554.26 0.133652E-004 1212.73 13.2253 6.89173 0.160493E+008 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.389373 0.000000 0.004171 0.000000 0.165567 0.000000 0.000000 0.000000 0.191651 0.000000 0.000000 0.249237
0.125000E+007 3900.00 5574.81 0.133052E-004 1212.44 13.2663 6.91093 0.163888E+008 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.401908 0.000000 0.000000 0.000000 0.159503 0.000000 0.000000 0.000000 0.189312 0.000000 0.000000 0.249278
0.127000E+007 3900.00 5594.00 0.131679E-004 1211.41 13.3114 6.93245 0.167293E+008 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.403859 0.000000 0.000000 0.000000 0.158990 0.000000 0.000000 0.000000 0.187887 0.000000 0.000000 0.249264
0.129000E+007 3900.00 5613.01 0.130329E-004 1210.40 13.3562 6.95380 0.170686E+008 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.405564 0.000000 0.000000 0.000000 0.158546 0.000000 0.000000 0.000000 0.186641 0.000000 0.000000 0.249249
0.131000E+007 3900.00 5631.89 0.129015E-004 1209.42 13.4005 6.97484 0.174070E+008 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.407307 0.000000 0.000000 0.000000 0.158090 0.000000 0.000000 0.000000 0.185368 0.000000 0.000000 0.249235
0.133000E+007 3900.00 5650.60 0.127721E-004 1208.45 13.4444 6.99570 0.177444E+008 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.408809 0.000000 0.000000 0.000000 0.157703 0.000000 0.000000 0.000000 0.184269 0.000000 0.000000 0.249220
0.135000E+007 3900.00 5669.16 0.126458E-004 1207.50 13.4879 7.01631 0.180807E+008 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.410293 0.000000 0.000000 0.000000 0.157319 0.000000 0.000000 0.000000 0.183183 0.000000 0.000000 0.249205
10000.0 4000.00 2720.91 0.110334E-003 1712.90 5.10622 2.71154 -0.795148E+007 0.000000 0.382922 0.000000 0.372003 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.245075 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
30000.0 4000.00 2933.29 0.757569E-004 1519.08 5.72753 3.05571 -0.746403E+007 0.000000 0.249328 0.000000 0.462324 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.098025 0.000000 0.159085 0.000000 0.031238 0.000000 0.000000 0.000000 0.000000
50000.0 4000.00 3148.01 0.560044E-004 1411.14 6.24122 3.27078 -0.698311E+007 0.000000 0.000000 0.000000 0.847849 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.065246 0.000000 0.000000 0.000000 0.086905 0.000000 0.000000 0.000000 0.000000
70000.0 4000.00 3240.50 0.421257E-004 1331.93 6.62143 3.35055 -0.647937E+007 0.000000 0.000000 0.000000 0.837038 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.075875 0.000000 0.000000 0.000000 0.087087 0.000000 0.000000 0.000000 0.000000
90000.0 4000.00 3320.42 0.350494E-004 1293.62 6.91242 3.40743 -0.596619E+007 0.000000 0.000000 0.000000 0.818112 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.094795 0.000000 0.000000 0.000000 0.087093 0.000000 0.000000 0.000000 0.000000
110000. 4000.00 3395.46 0.304804E-004 1270.32 7.16733 3.45126 -0.545591E+007 0.000000 0.000000 0.000000 0.779987 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.132908 0.000000 0.000000 0.000000 0.087106 0.000000 0.000000 0.000000 0.000000
130000. 4000.00 3476.48 0.272765E-004 1256.13 7.43104 3.49890 -0.496392E+007 0.000000 0.000000 0.000000 0.679605 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.233017 0.000000 0.000000 0.000000 0.087378 0.000000 0.000000 0.000000 0.000000
150000. 4000.00 3559.24 0.258278E-004 1247.86 7.98221 3.90505 -0.450579E+007 0.000000 0.000000 0.000000 0.560652 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.352783 0.000000 0.000000 0.086565 0.000000 0.000000 0.000000 0.000000 0.000000
170000. 4000.00 3630.34 0.240554E-004 1240.58 8.23957 4.01712 -0.402729E+007 0.000000 0.000000 0.000000 0.445860 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.466977 0.000000 0.000000 0.087163 0.000000 0.000000 0.000000 0.000000 0.000000
190000. 4000.00 3778.81 0.250243E-004 1256.84 8.61748 4.27126 -0.362420E+007 0.000000 0.000000 0.000000 0.337882 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.580276 0.069179 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.012663
210000. 4000.00 3865.87 0.247320E-004 1263.18 8.89509 4.42254 -0.315625E+007 0.000000 0.000000 0.000000 0.206216 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.665365 0.070157 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.058263
230000. 4000.00 3940.30 0.242730E-004 1264.69 9.11041 4.54419 -0.269974E+007 0.000000 0.000000 0.000000 0.104597 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.736146 0.070917 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.088341
250000. 4000.00 4013.41 0.239124E-004 1265.84 9.30990 4.66547 -0.225595E+007 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.811921 0.071663 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.116416
270000. 4000.00 4056.08 0.231514E-004 1262.23 9.44245 4.72476 -0.180650E+007 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.797790 0.071879 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.130331
290000. 4000.00 4097.30 0.224640E-004 1258.93 9.56960 4.78232 -0.136131E+007 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.784486 0.072082 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.143432
