|6.6.6
pyrolite_1.tab                                                                                      
           2
P(bar)  
   10000.000000000000     
   20000.000000000000     
          68
T(K)    
   400.00000000000000     
   100.00000000000000     
          37
27
P(bar) T(K) rho,kg/m3 alpha,1/K cp,J/K/kg vp,km/s vs,km/s h,J/kg vol_fraction_ky vol_fraction_CF vol_fraction_Aki vol_fraction_Ppv vol_fraction_Sp vol_fraction_ca_pv vol_fraction_Wad vol_fraction_Pv vol_fraction_q vol_fraction_C2_c vol_fraction_Cpx vol_fraction_Opx vol_fraction_st vol_fraction_Gt vol_fraction_Wus vol_fraction_Pl vol_fraction_Ring vol_fraction_O vol_fraction_neph
0.121000E+007 3200.00 5362.36 0.126913E-004 1234.53 13.5424 6.99213 0.152672E+008 0.000000 0.026603 0.000000 0.000000 0.000000 0.073057 0.000000 0.735879 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.164461 0.000000 0.000000 0.000000 0.000000
0.123000E+007 3200.00 5380.12 0.125591E-004 1233.71 13.5864 7.00884 0.156242E+008 0.000000 0.026842 0.000000 0.000000 0.000000 0.073046 0.000000 0.735812 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.164300 0.000000 0.000000 0.000000 0.000000
0.125000E+007 3200.00 5419.44 0.135532E-004 1242.48 13.5904 7.10513 0.159629E+008 0.000000 0.024300 0.000000 0.299154 0.000000 0.073329 0.000000 0.437505 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.165712 0.000000 0.000000 0.000000 0.000000
0.127000E+007 3200.00 5468.68 0.150442E-004 1255.27 13.5881 7.25131 0.162826E+008 0.000000 0.022205 0.000000 0.736744 0.000000 0.073746 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.167306 0.000000 0.000000 0.000000 0.000000
0.129000E+007 3200.00 5487.41 0.148865E-004 1254.12 13.6326 7.27234 0.166303E+008 0.000000 0.022031 0.000000 0.736954 0.000000 0.073751 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.167263 0.000000 0.000000 0.000000 0.000000
0.131000E+007 3200.00 5505.97 0.147325E-004 1253.01 13.6767 7.29321 0.169769E+008 0.000000 0.021909 0.000000 0.737117 0.000000 0.073757 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.167217 0.000000 0.000000 0.000000 0.000000
0.133000E+007 3200.00 5524.39 0.145823E-004 1251.92 13.7205 7.31382 0.173226E+008 0.000000 0.021731 0.000000 0.737315 0.000000 0.073761 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.167193 0.000000 0.000000 0.000000 0.000000
0.135000E+007 3200.00 5542.68 0.144356E-004 1250.85 13.7637 7.33413 0.176672E+008 0.000000 0.021619 0.000000 0.737469 0.000000 0.073766 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.167146 0.000000 0.000000 0.000000 0.000000
10000.0 3300.00 2838.35 0.103519E-003 1721.34 6.50248 3.60128 -0.914920E+007 0.000000 0.000000 0.000000 0.000000 0.059297 0.000000 0.043306 0.000000 0.000000 0.058669 0.357661 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.481066 0.000000
30000.0 3300.00 3059.65 0.708496E-004 1517.97 6.61066 3.66907 -0.875067E+007 0.000000 0.000000 0.000000 0.000000 0.026326 0.000000 0.067674 0.000000 0.000000 0.036049 0.394634 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.475317 0.000000
50000.0 3300.00 3126.96 0.599559E-004 1451.25 6.77852 3.71274 -0.822582E+007 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.423367 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.576633 0.000000
70000.0 3300.00 3208.04 0.470202E-004 1377.36 7.12053 3.82913 -0.770435E+007 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.423532 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.576468 0.000000
90000.0 3300.00 3299.96 0.395171E-004 1339.72 7.46833 3.95892 -0.718292E+007 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.363918 0.000000 0.000000 0.079001 0.008626 0.000000 0.000000 0.548455 0.000000
110000. 3300.00 3418.12 0.345855E-004 1320.73 7.87931 4.13990 -0.664422E+007 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.294870 0.000000 0.000000 0.261250 0.054447 0.000000 0.000000 0.389433 0.000000
130000. 3300.00 3526.39 0.314106E-004 1309.93 8.23968 4.31519 -0.610226E+007 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.278204 0.000000 0.000000 0.420490 0.110968 0.000000 0.000000 0.190338 0.000000
150000. 3300.00 3648.99 0.288532E-004 1301.81 8.63165 4.50971 -0.557654E+007 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.172514 0.000000 0.000000 0.661668 0.165818 0.000000 0.000000 0.000000 0.000000
170000. 3300.00 3735.86 0.265339E-004 1290.59 8.89893 4.62260 -0.509162E+007 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.832698 0.167302 0.000000 0.000000 0.000000 0.000000
190000. 3300.00 3778.22 0.249997E-004 1282.09 9.03299 4.67657 -0.460454E+007 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.833022 0.166978 0.000000 0.000000 0.000000 0.000000
210000. 3300.00 3818.96 0.236650E-004 1274.84 9.16027 4.72720 -0.412029E+007 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.833304 0.166696 0.000000 0.000000 0.000000 0.000000
230000. 3300.00 3858.26 0.224899E-004 1268.57 9.28161 4.77491 -0.363894E+007 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.833551 0.166449 0.000000 0.000000 0.000000 0.000000
250000. 3300.00 3896.26 0.214450E-004 1263.09 9.39766 4.82004 -0.316050E+007 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.833772 0.166228 0.000000 0.000000 0.000000 0.000000
270000. 3300.00 3930.90 0.204108E-004 1257.22 9.50160 4.85683 -0.268296E+007 0.000000 0.000000 0.000000 0.000000 0.000000 -0.005241 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.839092 0.166148 0.000000 0.000000 0.000000 0.000000
290000. 3300.00 4127.96 0.246914E-004 1306.44 10.0900 5.28048 -0.232449E+007 0.000000 0.000000 0.000000 0.000000 0.000000 0.040354 0.000000 0.380240 0.000000 0.000000 0.000000 0.000000 0.000000 0.406441 0.172966 0.000000 0.000000 0.000000 0.000000
310000. 3300.00 4311.22 0.281128E-004 1342.43 10.6443 5.69157 -0.198205E+007 0.000000 0.021600 0.000000 0.000000 0.000000 0.073700 0.000000 0.732064 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.172636 0.000000 0.000000 0.000000 0.000000
330000. 3300.00 4343.47 0.272296E-004 1336.03 10.7439 5.74215 -0.156210E+007 0.000000 0.021582 0.000000 0.000000 0.000000 0.073688 0.000000 0.732409 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.172321 0.000000 0.000000 0.000000 0.000000
350000. 3300.00 4374.97 0.264123E-004 1330.15 10.8402 5.79065 -0.114395E+007 0.000000 0.021629 0.000000 0.000000 0.000000 0.073675 0.000000 0.732683 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.172013 0.000000 0.000000 0.000000 0.000000
370000. 3300.00 4405.76 0.256526E-004 1324.70 10.9336 5.83718 -727613. 0.000000 0.021667 0.000000 0.000000 0.000000 0.073662 0.000000 0.732955 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.171716 0.000000 0.000000 0.000000 0.000000
390000. 3300.00 4435.89 0.249447E-004 1319.66 11.0242 5.88194 -313052. 0.000000 0.021727 0.000000 0.000000 0.000000 0.073648 0.000000 0.733193 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.171431 0.000000 0.000000 0.000000 0.000000
410000. 3300.00 4465.40 0.242830E-004 1314.97 11.1122 5.92509 99773.9 0.000000 0.021769 0.000000 0.000000 0.000000 0.073633 0.000000 0.733427 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.171172 0.000000 0.000000 0.000000 0.000000
430000. 3300.00 4494.33 0.236629E-004 1310.59 11.1980 5.96675 510868. 0.000000 0.021789 0.000000 0.000000 0.000000 0.073618 0.000000 0.733660 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.170933 0.000000 0.000000 0.000000 0.000000
450000. 3300.00 4522.70 0.230802E-004 1306.50 11.2815 6.00701 920251. 0.000000 0.021797 0.000000 0.000000 0.000000 0.073603 0.000000 0.733888 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.170712 0.000000 0.000000 0.000000 0.000000
470000. 3300.00 4550.54 0.225314E-004 1302.67 11.3629 6.04596 0.132792E+007 0.000000 0.021806 0.000000 0.000000 0.000000 0.073587 0.000000 0.734104 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.170503 0.000000 0.000000 0.000000 0.000000
490000. 3300.00 4577.90 0.220128E-004 1299.06 11.4423 6.08358 0.173382E+007 0.000000 0.021843 0.000000 0.000000 0.000000 0.073572 0.000000 0.734307 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.170278 0.000000 0.000000 0.000000 0.000000
510000. 3300.00 4604.78 0.215225E-004 1295.66 11.5198 6.12008 0.213808E+007 0.000000 0.021882 0.000000 0.000000 0.000000 0.073556 0.000000 0.734490 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.170072 0.000000 0.000000 0.000000 0.000000
530000. 3300.00 4631.22 0.210577E-004 1292.45 11.5955 6.15544 0.254060E+007 0.000000 0.022049 0.000000 0.000000 0.000000 0.073540 0.000000 0.734577 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.169833 0.000000 0.000000 0.000000 0.000000
550000. 3300.00 4657.23 0.206166E-004 1289.42 11.6696 6.18979 0.294152E+007 0.000000 0.022190 0.000000 0.000000 0.000000 0.073525 0.000000 0.734673 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.169612 0.000000 0.000000 0.000000 0.000000
570000. 3300.00 4682.83 0.201974E-004 1286.55 11.7422 6.22323 0.334090E+007 0.000000 0.022265 0.000000 0.000000 0.000000 0.073509 0.000000 0.734802 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.169424 0.000000 0.000000 0.000000 0.000000
590000. 3300.00 4708.03 0.197981E-004 1283.82 11.8133 6.25571 0.373863E+007 0.000000 0.022376 0.000000 0.000000 0.000000 0.073494 0.000000 0.734906 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.169224 0.000000 0.000000 0.000000 0.000000
610000. 3300.00 4732.87 0.194174E-004 1281.23 11.8829 6.28731 0.413479E+007 0.000000 0.022530 0.000000 0.000000 0.000000 0.073478 0.000000 0.734972 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.169020 0.000000 0.000000 0.000000 0.000000
630000. 3300.00 4757.34 0.190539E-004 1278.77 11.9511 6.31809 0.452944E+007 0.000000 0.022609 0.000000 0.000000 0.000000 0.073463 0.000000 0.735089 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.168839 0.000000 0.000000 0.000000 0.000000
650000. 3300.00 4781.47 0.187065E-004 1276.42 12.0181 6.34812 0.492259E+007 0.000000 0.022655 0.000000 0.000000 0.000000 0.073447 0.000000 0.735222 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.168676 0.000000 0.000000 0.000000 0.000000
670000. 3300.00 4805.27 0.183740E-004 1274.18 12.0838 6.37739 0.531424E+007 0.000000 0.022683 0.000000 0.000000 0.000000 0.073432 0.000000 0.735366 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.168519 0.000000 0.000000 0.000000 0.000000
690000. 3300.00 4828.74 0.180554E-004 1272.04 12.1484 6.40595 0.570440E+007 0.000000 0.022757 0.000000 0.000000 0.000000 0.073417 0.000000 0.735472 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.168354 0.000000 0.000000 0.000000 0.000000
710000. 3300.00 4851.91 0.177499E-004 1269.99 12.2118 6.43386 0.609315E+007 0.000000 0.022770 0.000000 0.000000 0.000000 0.073402 0.000000 0.735612 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.168215 0.000000 0.000000 0.000000 0.000000
730000. 3300.00 4874.78 0.174565E-004 1268.04 12.2742 6.46112 0.648044E+007 0.000000 0.022829 0.000000 0.000000 0.000000 0.073387 0.000000 0.735716 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.168068 0.000000 0.000000 0.000000 0.000000
750000. 3300.00 4897.37 0.171746E-004 1266.16 12.3354 6.48773 0.686632E+007 0.000000 0.022841 0.000000 0.000000 0.000000 0.073373 0.000000 0.735856 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.167930 0.000000 0.000000 0.000000 0.000000
770000. 3300.00 4919.69 0.169032E-004 1264.36 12.3957 6.51373 0.725074E+007 0.000000 0.022981 0.000000 0.000000 0.000000 0.073358 0.000000 0.735896 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.167764 0.000000 0.000000 0.000000 0.000000
790000. 3300.00 4941.73 0.166420E-004 1262.63 12.4550 6.53919 0.763383E+007 0.000000 0.023078 0.000000 0.000000 0.000000 0.073344 0.000000 0.735961 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.167617 0.000000 0.000000 0.000000 0.000000
810000. 3300.00 4963.51 0.163905E-004 1260.96 12.5134 6.56414 0.801565E+007 0.000000 0.022998 0.000000 0.000000 0.000000 0.073330 0.000000 0.736155 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.167518 0.000000 0.000000 0.000000 0.000000
830000. 3300.00 4985.05 0.161479E-004 1259.36 12.5709 6.58854 0.839610E+007 0.000000 0.022948 0.000000 0.000000 0.000000 0.073316 0.000000 0.736328 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.167409 0.000000 0.000000 0.000000 0.000000
850000. 3300.00 5006.36 0.159132E-004 1257.82 12.6273 6.61230 0.877494E+007 0.000000 0.023446 0.000000 0.000000 0.000000 0.073302 0.000000 0.736098 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.167155 0.000000 0.000000 0.000000 0.000000
870000. 3300.00 5027.43 0.156869E-004 1256.33 12.6831 6.63567 0.915264E+007 0.000000 0.023690 0.000000 0.000000 0.000000 0.073288 0.000000 0.736045 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.166977 0.000000 0.000000 0.000000 0.000000
890000. 3300.00 5048.26 0.154684E-004 1254.90 12.7380 6.65861 0.952923E+007 0.000000 0.023549 0.000000 0.000000 0.000000 0.073274 0.000000 0.736279 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.166897 0.000000 0.000000 0.000000 0.000000
910000. 3300.00 5068.87 0.152570E-004 1253.52 12.7922 6.68112 0.990454E+007 0.000000 0.023502 0.000000 0.000000 0.000000 0.073261 0.000000 0.736434 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.166803 0.000000 0.000000 0.000000 0.000000
930000. 3300.00 5089.28 0.150522E-004 1252.18 12.8456 6.70310 0.102784E+008 0.000000 0.023839 0.000000 0.000000 0.000000 0.073248 0.000000 0.736308 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.166606 0.000000 0.000000 0.000000 0.000000
950000. 3300.00 5109.47 0.148541E-004 1250.89 12.8983 6.72472 0.106512E+008 0.000000 0.023826 0.000000 0.000000 0.000000 0.073235 0.000000 0.736439 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.166500 0.000000 0.000000 0.000000 0.000000
970000. 3300.00 5129.46 0.146621E-004 1249.64 12.9502 6.74591 0.110227E+008 0.000000 0.023866 0.000000 0.000000 0.000000 0.073221 0.000000 0.736529 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.166384 0.000000 0.000000 0.000000 0.000000
990000. 3300.00 5149.27 0.144758E-004 1248.43 13.0014 6.76670 0.113930E+008 0.000000 0.024100 0.000000 0.000000 0.000000 0.073209 0.000000 0.736475 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.166216 0.000000 0.000000 0.000000 0.000000
0.101000E+007 3300.00 5168.88 0.142950E-004 1247.26 13.0520 6.78708 0.117620E+008 0.000000 0.024457 0.000000 0.000000 0.000000 0.073196 0.000000 0.736329 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.166018 0.000000 0.000000 0.000000 0.000000
0.103000E+007 3300.00 5188.29 0.141199E-004 1246.12 13.1020 6.80718 0.121301E+008 0.000000 0.024294 0.000000 0.000000 0.000000 0.073183 0.000000 0.736560 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.165962 0.000000 0.000000 0.000000 0.000000
0.105000E+007 3300.00 5207.53 0.139497E-004 1245.02 13.1513 6.82691 0.124970E+008 0.000000 0.024413 0.000000 0.000000 0.000000 0.073171 0.000000 0.736580 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.165836 0.000000 0.000000 0.000000 0.000000
0.107000E+007 3300.00 5226.60 0.137843E-004 1243.95 13.1999 6.84625 0.128626E+008 0.000000 0.024610 0.000000 0.000000 0.000000 0.073159 0.000000 0.736550 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.165682 0.000000 0.000000 0.000000 0.000000
0.109000E+007 3300.00 5245.49 0.136235E-004 1242.92 13.2480 6.86525 0.132271E+008 0.000000 0.024770 0.000000 0.000000 0.000000 0.073146 0.000000 0.736542 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.165541 0.000000 0.000000 0.000000 0.000000
0.111000E+007 3300.00 5264.22 0.134670E-004 1241.91 13.2954 6.88388 0.135904E+008 0.000000 0.025089 0.000000 0.000000 0.000000 0.073134 0.000000 0.736425 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.165352 0.000000 0.000000 0.000000 0.000000
0.113000E+007 3300.00 5282.77 0.133150E-004 1240.93 13.3425 6.90230 0.139528E+008 0.000000 0.025168 0.000000 0.000000 0.000000 0.073122 0.000000 0.736466 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.165244 0.000000 0.000000 0.000000 0.000000
0.115000E+007 3300.00 5301.18 0.131670E-004 1239.98 13.3888 6.92033 0.143140E+008 0.000000 0.025391 0.000000 0.000000 0.000000 0.073111 0.000000 0.736413 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.165085 0.000000 0.000000 0.000000 0.000000
0.117000E+007 3300.00 5319.42 0.130229E-004 1239.05 13.4347 6.93811 0.146742E+008 0.000000 0.025485 0.000000 0.000000 0.000000 0.073099 0.000000 0.736449 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.164968 0.000000 0.000000 0.000000 0.000000
0.119000E+007 3300.00 5337.52 0.128823E-004 1238.15 13.4800 6.95556 0.150333E+008 0.000000 0.025805 0.000000 0.000000 0.000000 0.073088 0.000000 0.736321 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.164787 0.000000 0.000000 0.000000 0.000000
0.121000E+007 3300.00 5355.48 0.127453E-004 1237.27 13.5247 6.97270 0.153912E+008 0.000000 0.026243 0.000000 0.000000 0.000000 0.073076 0.000000 0.736109 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.164572 0.000000 0.000000 0.000000 0.000000
0.123000E+007 3300.00 5373.26 0.126123E-004 1236.42 13.5691 6.98970 0.157485E+008 0.000000 0.025854 0.000000 0.000000 0.000000 0.073065 0.000000 0.736496 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.164585 0.000000 0.000000 0.000000 0.000000
0.125000E+007 3300.00 5396.90 0.128030E-004 1238.42 13.6017 7.02924 0.160998E+008 0.000000 0.025369 0.000000 0.084662 0.000000 0.073135 0.000000 0.651980 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.164855 0.000000 0.000000 0.000000 0.000000
0.127000E+007 3300.00 5459.43 0.151357E-004 1258.85 13.5910 7.24776 0.164142E+008 0.000000 0.014743 0.000000 0.740740 0.000000 0.073708 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.170808 0.000000 0.000000 0.000000 0.000000
0.129000E+007 3300.00 5479.23 0.149622E-004 1257.76 13.6186 7.25726 0.167563E+008 0.000000 0.021565 0.000000 0.737341 0.000000 0.073751 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.167344 0.000000 0.000000 0.000000 0.000000
0.131000E+007 3300.00 5497.85 0.148064E-004 1256.60 13.6628 7.27828 0.171028E+008 0.000000 0.021475 0.000000 0.737483 0.000000 0.073756 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.167286 0.000000 0.000000 0.000000 0.000000
0.133000E+007 3300.00 5516.33 0.146544E-004 1255.46 13.7067 7.29901 0.174482E+008 0.000000 0.021404 0.000000 0.737612 0.000000 0.073761 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.167224 0.000000 0.000000 0.000000 0.000000
0.135000E+007 3300.00 5534.67 0.145062E-004 1254.36 13.7500 7.31945 0.177928E+008 0.000000 0.021296 0.000000 0.737764 0.000000 0.073766 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.167174 0.000000 0.000000 0.000000 0.000000
10000.0 3400.00 2909.33 0.135758E-003 1930.67 5.90073 3.40170 -0.904600E+007 0.000000 0.000000 0.000000 0.000000 0.018881 0.000000 0.069652 0.000000 0.000000 0.046279 0.385134 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.480053 0.000000
30000.0 3400.00 3039.59 0.777795E-004 1571.89 6.49393 3.60883 -0.859226E+007 0.000000 0.000000 0.000000 0.000000 0.024668 0.000000 0.085571 0.000000 0.000000 0.017654 0.413058 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.459048 0.000000
50000.0 3400.00 3107.21 0.677661E-004 1508.41 6.62984 3.64860 -0.807820E+007 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.422960 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.577040 0.000000
70000.0 3400.00 3192.63 0.493645E-004 1396.57 7.03543 3.77761 -0.756568E+007 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.423353 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.576647 0.000000
90000.0 3400.00 3290.20 0.410987E-004 1354.51 7.41476 3.92712 -0.704448E+007 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.381958 0.000000 0.000000 0.086639 0.018626 0.000000 0.000000 0.512778 0.000000
110000. 3400.00 3387.26 0.359175E-004 1331.20 7.76829 4.07932 -0.651731E+007 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.347650 0.000000 0.000000 0.197626 0.049490 0.000000 0.000000 0.405234 0.000000
130000. 3400.00 3522.21 0.326036E-004 1322.65 8.21066 4.31075 -0.594680E+007 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.356338 0.000000 0.000000 0.419544 0.140733 0.000000 0.000000 0.083385 0.000000
150000. 3400.00 3642.96 0.293531E-004 1308.89 8.59983 4.48003 -0.544733E+007 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.154476 0.000000 0.000000 0.679237 0.166288 0.000000 0.000000 0.000000 0.000000
170000. 3400.00 3725.87 0.269992E-004 1296.86 8.85773 4.59116 -0.496225E+007 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.832441 0.167559 0.000000 0.000000 0.000000 0.000000
